'C', 'Em', 'C', 'Am', 'Dm7', 'Em', 'Em', 'C'
'Cbm7', 'A#', 'Cm', 'Am', 'Em7', 'G#m7', 'C', 'F#m7'
'C', 'A#m', 'D#m', 'G', 'C', 'A#m', 'D#m', 'G'
'C#', 'Dm', 'G#', 'F', 'C#', 'Dm', 'F', 'G#'
'C', 'C', 'F', 'G', 'G', 'C', 'F', 'G'
'A#', 'A#', 'C7', 'G#7', 'A#', 'A#', 'G#', 'Cb'
'C', 'Dm7', 'Em7', 'F', 'C', 'Dm7', 'C', 'Dm7'
'C', 'G', 'F', 'G', 'C', 'G', 'F', 'G'
'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F'
'C', 'Am', 'F', 'G', 'C', 'Am', 'F', 'G'
'C', 'Am', 'F', 'C', 'C', 'Am', 'F', 'C'
'C', 'C#', 'C#', 'G', 'A#', 'G', 'D#m', 'E#'
'C', 'G', 'Am7', 'G', 'C', 'G', 'Am7', 'G7'
'C', 'F', 'C', 'G#', 'C', 'F', 'C', 'G#'
'C', 'F', 'G', 'C', 'C', 'F', 'G', 'C'
'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G'
'C', 'F', 'C', 'F', 'C', 'F', 'Em', 'F'
'C', 'G', 'F', 'G', 'C', 'G', 'F', 'G'
'C#', 'Am', 'C#', 'Am', 'C#', 'Am', 'Dm', 'C#'
'C', 'G', 'F', 'Am', 'G', 'F', 'C', 'G'
'Fm', 'E7', 'Am', 'Em7', 'Dm7', 'G', 'G', 'G'
'F', 'C', 'F', 'C', 'F', 'C', 'Em', 'F'
'Em', 'G', 'Em', 'Am', 'Am', 'F#', 'C', 'Em'
'C#', 'G#', 'G#m', 'Em', 'F#', 'C#', 'G#', 'C#'
'C', 'Cm', 'F', 'C', 'Cm', 'F', 'C', 'Cm'
'G', 'F', 'G', 'F', 'D#', 'F', 'D#', 'F'
'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C'
'C', 'Bm', 'Em', 'Em', 'D#', 'C#', 'C', 'Bm'
'C', 'Dm7', 'C', 'F', 'Bm7', 'E7', 'Am7', 'G'
'C', 'D', 'C', 'D', 'G', 'G7', 'C', 'Cm'
'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F'
'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'Am'
'D', 'C#', 'A#', 'A', 'E', 'Dm', 'Fm', 'Dm'
'C', 'G', 'C', 'Am', 'F', 'G7', 'G', 'C'
'F', 'Am', 'F', 'Am', 'Am', 'F', 'Am', 'Am'
'C', 'Am', 'F', 'G', 'C', 'Am', 'F', 'G'
'C#', 'C#', 'C#', 'C#', 'G#', 'G#', 'G#', 'G#'
'C', 'C', 'C', 'C', 'G#', 'C', 'C', 'C'
'C', 'C7', 'F', 'Fm', 'C', 'C7', 'F', 'Fm'
'C', 'G', 'A#', 'F', 'C', 'G', 'A#', 'F'
'Dm', 'Em', 'C', 'G', 'Dm', 'Em', 'C', 'G'
'C', 'Dm', 'G', 'F', 'C', 'Em', 'Am', 'D'
'F', 'G', 'C', 'Am', 'F', 'G', 'C', 'F'
'C', 'F', 'G', 'C', 'F', 'G', 'C', 'F'
'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F'
'C', 'G', 'F', 'C', 'Dm', 'C', 'Em', 'F'
'C', 'Am', 'F', 'C', 'Am', 'F', 'C', 'G'
'Cb', 'Dm', 'Cb', 'G', 'Cb', 'Am', 'Dm', 'A#'
'C', 'A#', 'F', 'G', 'G', 'A7', 'Am7', 'F'
'C', 'G', 'Am', 'C', 'F', 'G', 'C', 'G'
'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'
'C', 'F', 'C', 'F', 'C', 'F', 'C', 'F'
'C', 'C', 'C', 'C', 'F', 'C', 'F', 'C'
'C', 'G', 'F', 'Am', 'C', 'G', 'G', 'D'
'C', 'G', 'Am', 'F', 'G', 'C', 'C', 'G'
'C', 'G7', 'C', 'G7', 'C', 'G7', 'Am', 'F'
'C', 'C', 'C', 'C', 'C', 'C', 'F', 'G'
'Dm', 'C', 'A#', 'A', 'G', 'F', 'E', 'Dm'
'C', 'Em', 'F', 'Dm', 'C', 'Em', 'F', 'Dm'
'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F'
'F', 'C', 'Dm', 'C', 'F', 'C', 'Dm', 'C'
'Am', 'G', 'Am', 'G', 'Am', 'G', 'F', 'C'
'C7', 'C7', 'C', 'C7', 'C', 'C7', 'C7', 'F'
'D', 'F', 'G7', 'E7', 'Am', 'D', 'G', 'G'
'Am', 'Dm', 'Am', 'Dm', 'E', 'Am', 'Am', 'Dm'
'C', 'F', 'G', 'C', 'F', 'C', 'F', 'G'
'F', 'C', 'Dm', 'Am', 'F', 'Am7', 'Dm', 'F'
'Dm', 'Am', 'F#', 'F#', 'Dm', 'Am', 'Dm', 'F#'
'F', 'Dm', 'C', 'F', 'Dm', 'C', 'F', 'Dm'
'C', 'G#', 'Am', 'F', 'C', 'G#', 'Am', 'F'
'Dm', 'D', 'Dm', 'D', 'C', 'Am', 'Dm', 'D'
'C', 'C', 'Am', 'G', 'Em', 'C', 'C', 'Am'
'C', 'C7', 'C', 'F', 'G', 'E', 'C', 'F'
'Am7', 'G', 'F', 'G', 'Am7', 'G', 'F', 'G'
'G7', 'C', 'G7', 'C', 'F', 'G', 'F', 'G'
'Am', 'F#', 'Dm', 'G#', 'Am', 'Am', 'F#', 'Dm'
'Dm', 'A#', 'Fb', 'C', 'Dm', 'A#', 'C', 'Dm'
'G', 'Dm7', 'F', 'C', 'G', 'Dm7', 'F', 'C'
'C', 'D7', 'F', 'C', 'C', 'D7', 'F', 'C'
'Dm7', 'Fm', 'C', 'G', 'F', 'C', 'Dm7', 'Fm'
'C', 'G', 'F', 'C', 'Dm', 'Fm', 'C', 'C'
'C', 'F', 'C', 'F', 'G7', 'Dm', 'G', 'Dm'
'C', 'G', 'Am', 'F', 'C', 'G', 'C', 'C'
'Am', 'E#', 'Am', 'E#', 'F', 'F', 'Am', 'E#'
'C', 'C', 'C', 'C', 'C', 'Em', 'F', 'C'
'C', 'Dm', 'Em', 'G', 'C', 'C', 'Dm', 'Em'
'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C'
'C', 'F', 'G', 'C', 'F', 'G', 'C', 'F'
'D', 'G', 'C', 'D', 'C', 'D', 'G', 'C'
'C', 'F', 'C', 'F', 'C', 'F', 'Am', 'G'
'F', 'F7', 'F', 'F7', 'F', 'F7', 'Am', 'C'
'Am', 'F', 'Dm', 'Am', 'F', 'Dm', 'F', 'G'
'Am', 'Am7', 'G', 'F', 'Dm', 'C#m', 'Cm', 'G'
'C', 'G', 'A#', 'F', 'C', 'G', 'A#', 'F'
'F', 'C', 'F', 'C', 'F', 'C', 'F', 'C'
'C', 'G', 'C', 'G', 'C', 'F', 'C', 'G'
'C', 'G', 'F', 'G', 'C', 'G7', 'C', 'F'
'C', 'F', 'C', 'Am', 'G', 'F', 'F', 'C'
'C', 'F', 'C', 'C', 'F', 'C', 'Am', 'G'
'C', 'F7', 'G7', 'F7', 'C', 'C', 'F7', 'C'
'Am', 'F', 'E', 'Am', 'F', 'E', 'Am', 'F'
'C#m', 'C#', 'G#', 'G', 'C#m', 'C#', 'G#', 'G'
'C', 'G#', 'F', 'C', 'G#', 'F', 'C', 'G#'
'G', 'C', 'G', 'G', 'C', 'G', 'G', 'C'
'C', 'Am', 'Dm', 'G', 'C', 'Am', 'Dm', 'G'
'Cb', 'F#m', 'B', 'A', 'E', 'D', 'E', 'F#m'
'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F'
'C', 'D', 'F', 'D7', 'Am7', 'G', 'C', 'E'
'C', 'F', 'C', 'F', 'C', 'G', 'C', 'C'
'C', 'Em', 'Dm', 'G', 'A#', 'Am', 'G', 'C'
'C', 'G', 'F', 'Am', 'G', 'C', 'C', 'Em'
'Am', 'Fb', 'C', 'C', 'G', 'Am', 'Am', 'Fb'
'C', 'Am7', 'Dm7', 'G7', 'Dm7', 'G7', 'C', 'C7'
'C', 'F', 'G', 'C', 'F', 'G', 'Am', 'C'
'C', 'D#', 'A#', 'C', 'G#', 'D#', 'A#', 'F'
'Am', 'C', 'G', 'Am', 'C', 'G', 'Am', 'Am'
'Dm', 'Am', 'Dm', 'Am', 'Dm', 'Am', 'Dm', 'A'
'G', 'Em', 'C', 'G', 'Em', 'C', 'G', 'Em'
'Am', 'D', 'Am', 'D', 'Am', 'Dm', 'G', 'Dm'
'C', 'C', 'B', 'Am7', 'C', 'F', 'F', 'F'
'C', 'Am', 'C', 'F', 'C', 'Am', 'C', 'F'
'Am', 'Em', 'Dm', 'Em', 'Am', 'Em', 'Dm', 'Em'
'C', 'Am', 'G', 'F', 'C', 'Am', 'G', 'F'
'Dm', 'F', 'G', 'Dm', 'F', 'G', 'G#', 'G'
'C', 'G', 'E', 'C', 'G', 'E', 'C', 'G'
'C', 'C', 'C', 'C', 'G', 'C', 'C', 'C'
'C', 'G', 'F', 'C', 'G', 'F', 'C', 'G'
'Am', 'F', 'C', 'G', 'F', 'C', 'Bm', 'Am'
'E#', 'Dm', 'B#', 'Am', 'E#', 'Dm', 'B#', 'Am'
'C', 'C7', 'Dm7', 'A', 'C', 'C', 'C', 'C'
'C', 'G', 'Am', 'F', 'C', 'G', 'Am', 'F'
